Filename,Turbine ID,Datetime,Bin1 Power,Bin2 Power,Bin3 Power
2024-08-23 19_28_49.980092Windrover.wav,soundfiles,2024-08-23 19:28:49.980092,-60.09984241628419,-83.76105928288644,-90.2975091479968
2024-08-23 20_28_41.474517Windrover.wav,soundfiles,2024-08-23 20:28:41.474517,-60.5955944608296,-85.49756850419067,-100.74128319533395
2024-08-23 21_28_36.212414Windrover.wav,soundfiles,2024-08-23 21:28:36.212414,-61.799819531198025,-85.88092545237608,-100.68760150236501
2024-08-23 22_28_35.131111Windrover.wav,soundfiles,2024-08-23 22:28:35.131111,-58.35553341314665,-83.85311305511992,-100.50670277457017
2024-08-23 23_28_40.128311Windrover.wav,soundfiles,2024-08-23 23:28:40.128311,-64.97034151613104,-89.10099541757253,-100.72691823433112
2024-08-24 00_28_36.040594Windrover.wav,soundfiles,2024-08-24 00:28:36.040594,-68.08139002389082,-90.77902802296722,-100.75617758771587
2024-08-24 01_28_40.272788Windrover.wav,soundfiles,2024-08-24 01:28:40.272788,-66.6012001597707,-86.9195158479968,-90.16952708686132
2024-08-24 02_28_39.399639Windrover.wav,soundfiles,2024-08-24 02:28:39.399639,-58.75135579689157,-82.46082174829759,-100.17531612900271
2024-08-24 03_28_39.381587Windrover.wav,soundfiles,2024-08-24 03:28:39.381587,-60.046701524355406,-84.45371137903908,-100.56078717156768
2024-08-24 04_28_34.100908Windrover.wav,soundfiles,2024-08-24 04:28:34.100908,-59.9861145070394,-83.31776028937598,-90.19704272691447
2024-08-24 05_28_34.203061Windrover.wav,soundfiles,2024-08-24 05:28:34.203061,-58.00987050827156,-82.01899615709819,-100.19642346233763
2024-08-24 06_28_39.344524Windrover.wav,soundfiles,2024-08-24 06:28:39.344524,-60.73314339364345,-84.31919497540122,-99.72146348915228
2024-08-24 07_28_38.408345Windrover.wav,soundfiles,2024-08-24 07:28:38.408345,-65.28766073977353,-86.83545994155037,-89.89716161848469
2024-08-24 08_28_34.671334Windrover.wav,soundfiles,2024-08-24 08:28:34.671334,-66.81303584069052,-90.41312819221633,-99.12419550995747
2024-08-24 09_28_33.158251Windrover.wav,soundfiles,2024-08-24 09:28:33.158251,-57.945246362047094,-84.59896614174639,-90.31198198128939
2024-08-24 10_29_10.188472Windrover.wav,soundfiles,2024-08-24 10:29:10.188472,-57.12965011195027,-81.06657478716704,-89.8607810745398
2024-08-24 11_29_04.650736Windrover.wav,soundfiles,2024-08-24 11:29:04.650736,-54.24809256748638,-80.81343470282644,-97.9536213949642
2024-08-24 12_28_37.402095Windrover.wav,soundfiles,2024-08-24 12:28:37.402095,-57.066115542367186,-82.7367832473845,-89.7846490774113
2024-08-24 14_29_01.323146Windrover.wav,soundfiles,2024-08-24 14:29:01.323146,-54.25778336937951,-81.32638201395255,-98.2305719044512
2024-08-24 15_29_03.816654Windrover.wav,soundfiles,2024-08-24 15:29:03.816654,-58.032673066953315,-83.07418567368947,-99.3871244548674
2024-08-24 16_29_04.346918Windrover.wav,soundfiles,2024-08-24 16:29:04.346918,-57.40043935944408,-84.14351016059727,-98.82206191228804
2024-08-24 17_29_04.527529Windrover.wav,soundfiles,2024-08-24 17:29:04.527529,-59.21993238043365,-83.98015069436195,-99.76041934263031
2024-08-24 18_29_04.407475Windrover.wav,soundfiles,2024-08-24 18:29:04.407475,-56.198339931979376,-82.93647132171654,-100.35176738544791
2024-08-24 19_28_29.872727Windrover.wav,soundfiles,2024-08-24 19:28:29.872727,-56.51552437768614,-82.4226406026969,-91.27313743576066
2024-08-24 20_28_30.181594Windrover.wav,soundfiles,2024-08-24 20:28:30.181594,-59.71777783846497,-84.90527840668952,-100.64030879954313
2024-08-24 21_28_35.391469Windrover.wav,soundfiles,2024-08-24 21:28:35.391469,-59.46742036595361,-83.99372637362282,-90.5143080379444
2024-08-24 22_28_34.471483Windrover.wav,soundfiles,2024-08-24 22:28:34.471483,-60.1719716906274,-84.71583823586923,-90.41875795712805
2024-08-24 23_28_35.187740Windrover.wav,soundfiles,2024-08-24 23:28:35.187740,-59.76857118035012,-86.31804352833083,-100.13596623202491
2024-08-25 01_28_29.087536Windrover.wav,soundfiles,2024-08-25 01:28:29.087536,-56.93412035469069,-82.12538631830705,-100.15839773445416
2024-08-25 02_28_29.509349Windrover.wav,soundfiles,2024-08-25 02:28:29.509349,-59.20015314254661,-83.65270984065992,-90.39913367855227
2024-08-25 03_28_29.032328Windrover.wav,soundfiles,2024-08-25 03:28:29.032328,-71.42391708429079,-92.41355600342288,-100.72667371755853
2024-08-25 04_28_28.537064Windrover.wav,soundfiles,2024-08-25 04:28:28.537064,-59.40459282691794,-83.60206545989939,-99.95928688631219
2024-08-25 05_28_34.367430Windrover.wav,soundfiles,2024-08-25 05:28:34.367430,-61.0610034966747,-84.84135927644598,-90.08956342418942
2024-08-25 06_28_28.148517Windrover.wav,soundfiles,2024-08-25 06:28:28.148517,-58.07855935607257,-83.93085954248349,-90.2922719779915
2024-08-25 07_28_28.099678Windrover.wav,soundfiles,2024-08-25 07:28:28.099678,-55.848571094116686,-82.1640430701683,-98.65739351688316
2024-08-25 08_28_26.969055Windrover.wav,soundfiles,2024-08-25 08:28:26.969055,-57.07791167317049,-81.08482737432853,-89.68579076307286
2024-08-25 09_28_32.782899Windrover.wav,soundfiles,2024-08-25 09:28:32.782899,-62.83146043019188,-86.32093295509355,-98.3814314598822
2024-08-25 10_28_59.464446Windrover.wav,soundfiles,2024-08-25 10:28:59.464446,-58.34591179669773,-81.73318235994019,-90.05923012615817
2024-08-25 11_28_31.773753Windrover.wav,soundfiles,2024-08-25 11:28:31.773753,-52.32258024638006,-80.44022526858073,-98.52640929435185
2024-08-25 12_28_26.551777Windrover.wav,soundfiles,2024-08-25 12:28:26.551777,-53.825563112927895,-81.44854793411972,-98.76603767901707
2024-08-25 13_28_31.097984Windrover.wav,soundfiles,2024-08-25 13:28:31.097984,-54.919122121920985,-82.92203874889596,-98.46518223428907
2024-08-25 14_28_34.583337Windrover.wav,soundfiles,2024-08-25 14:28:34.583337,-54.715546752617556,-81.20917562491185,-98.71506687289788
2024-08-25 15_28_31.589530Windrover.wav,soundfiles,2024-08-25 15:28:31.589530,-56.697592763911246,-81.78446994525319,-99.6200894826726
2024-08-25 16_28_25.520196Windrover.wav,soundfiles,2024-08-25 16:28:25.520196,-52.66866248580008,-83.33978487248295,-99.42430198824808
2024-08-25 17_28_31.328260Windrover.wav,soundfiles,2024-08-25 17:28:31.328260,-57.723071531563086,-83.14527866778474,-90.5248116374874
2024-08-25 18_28_30.812946Windrover.wav,soundfiles,2024-08-25 18:28:30.812946,-58.14215377470969,-81.52980060620467,-90.47631228761557
2024-08-25 19_28_25.040198Windrover.wav,soundfiles,2024-08-25 19:28:25.040198,-60.18248619297724,-84.54204991004808,-95.42080982780195
2024-08-25 20_28_24.696309Windrover.wav,soundfiles,2024-08-25 20:28:24.696309,-56.149850396790455,-83.39114429217126,-99.70438578241387
2024-08-25 21_28_25.471887Windrover.wav,soundfiles,2024-08-25 21:28:25.471887,-58.998429861231756,-83.56337015931754,-100.35836169990188
2024-08-25 22_28_29.245231Windrover.wav,soundfiles,2024-08-25 22:28:29.245231,-61.455694463248285,-85.8114878532618,-100.65746305961994
2024-08-25 23_28_28.777601Windrover.wav,soundfiles,2024-08-25 23:28:28.777601,-60.73566006086076,-85.30075243609146,-100.37692029443492
2024-08-26 01_28_24.417834Windrover.wav,soundfiles,2024-08-26 01:28:24.417834,-61.25676548711917,-85.14455264192962,-100.47138739791448
2024-08-26 02_28_29.172909Windrover.wav,soundfiles,2024-08-26 02:28:29.172909,-62.16048140890742,-85.84765675473668,-100.48865249942392
2024-08-26 03_28_33.583087Windrover.wav,soundfiles,2024-08-26 03:28:33.583087,-59.83894206160687,-83.30078936309262,-90.47199237493163
2024-08-26 04_29_00.071964Windrover.wav,soundfiles,2024-08-26 04:29:00.071964,-59.42045558726704,-83.86113043791653,-100.06580196828268
2024-08-26 05_28_23.084967Windrover.wav,soundfiles,2024-08-26 05:28:23.084967,-59.51260614877417,-85.47098644843268,-98.66230808441857
2024-08-26 07_28_21.398637Windrover.wav,soundfiles,2024-08-26 07:28:21.398637,-52.089517348750036,-80.62255260007306,-90.19977708798442
2024-08-26 08_28_21.971969Windrover.wav,soundfiles,2024-08-26 08:28:21.971969,-47.36869623456994,-76.71485620416193,-89.58439016340058
2024-08-26 09_28_21.829492Windrover.wav,soundfiles,2024-08-26 09:28:21.829492,-55.731816843278324,-81.56092822192731,-94.65384972535837
2024-08-26 11_28_54.240814Windrover.wav,soundfiles,2024-08-26 11:28:54.240814,-56.34190532589524,-81.91003191013212,-98.70640330679451
2024-08-26 12_28_20.458326Windrover.wav,soundfiles,2024-08-26 12:28:20.458326,-49.31159045307102,-79.5919429322126,-98.46207822137914
2024-08-26 13_28_20.522272Windrover.wav,soundfiles,2024-08-26 13:28:20.522272,-52.84290170206659,-81.82531284588869,-99.27729605704354
2024-08-26 14_28_20.672789Windrover.wav,soundfiles,2024-08-26 14:28:20.672789,-55.97806216865499,-83.3119043570012,-99.31328169101536
2024-08-26 15_28_20.082480Windrover.wav,soundfiles,2024-08-26 15:28:20.082480,-61.79863410127173,-89.89833643752858,-99.72390578102109
2024-08-26 16_28_52.580980Windrover.wav,soundfiles,2024-08-26 16:28:52.580980,-56.04963005568615,-80.4332681490795,-89.90606642944762
2024-08-26 17_28_58.083888Windrover.wav,soundfiles,2024-08-26 17:28:58.083888,-58.48080737715739,-82.92575252748632,-90.45562283539627
2024-08-26 18_28_52.793094Windrover.wav,soundfiles,2024-08-26 18:28:52.793094,-54.23648209989863,-83.07855166582439,-99.89546420310717
2024-08-26 19_28_19.661956Windrover.wav,soundfiles,2024-08-26 19:28:19.661956,-60.04297680805131,-84.52830011691984,-90.39853198004549
2024-08-26 20_28_25.067817Windrover.wav,soundfiles,2024-08-26 20:28:25.067817,-56.09067612169995,-83.00687654225321,-96.63798823200014
2024-08-26 21_28_24.245457Windrover.wav,soundfiles,2024-08-26 21:28:24.245457,-60.7035823121211,-85.30611296590607,-100.64482049418301
2024-08-26 22_28_24.063195Windrover.wav,soundfiles,2024-08-26 22:28:24.063195,-62.44488990840559,-87.06899454710245,-100.67678821199449
2024-08-26 23_28_24.112284Windrover.wav,soundfiles,2024-08-26 23:28:24.112284,-61.28884093639596,-85.08459192025852,-100.51593273435215
2024-08-27 00_28_18.445643Windrover.wav,soundfiles,2024-08-27 00:28:18.445643,-59.49456948527001,-83.47353637321325,-100.34589897763995
2024-08-27 01_28_28.675913Windrover.wav,soundfiles,2024-08-27 01:28:28.675913,-58.62813737520671,-82.46514390460976,-100.23779329142425
2024-08-27 02_28_17.914196Windrover.wav,soundfiles,2024-08-27 02:28:17.914196,-58.81768849636547,-83.85315300144771,-100.37193666011731
2024-08-27 03_28_18.160292Windrover.wav,soundfiles,2024-08-27 03:28:18.160292,-58.45211769211722,-82.13007940341942,-100.19903879224739
2024-08-27 04_28_17.559735Windrover.wav,soundfiles,2024-08-27 04:28:17.559735,-59.43596002554492,-83.41797432297433,-100.14070445886205
2024-08-27 05_28_17.194201Windrover.wav,soundfiles,2024-08-27 05:28:17.194201,-58.551799353547224,-82.1819489529386,-99.61702945505317
2024-08-27 06_28_17.499053Windrover.wav,soundfiles,2024-08-27 06:28:17.499053,-61.8776501257353,-85.77853506113222,-99.24590415826569
2024-08-27 07_28_21.921102Windrover.wav,soundfiles,2024-08-27 07:28:21.921102,-60.67105454053088,-85.54412086672129,-99.28524623985504
2024-08-27 08_28_21.144242Windrover.wav,soundfiles,2024-08-27 08:28:21.144242,-58.14721215887359,-83.01061990039429,-98.78641880196216
2024-08-27 09_28_16.525030Windrover.wav,soundfiles,2024-08-27 09:28:16.525030,-61.81198497988192,-85.08170956572472,-98.14206204012609
2024-08-27 10_28_16.535909Windrover.wav,soundfiles,2024-08-27 10:28:16.535909,-57.44020520780468,-81.07540601896316,-89.75221208325814
2024-08-27 11_28_48.339883Windrover.wav,soundfiles,2024-08-27 11:28:48.339883,-57.97407834485111,-81.8855669855115,-89.92476563202857
2024-08-27 12_28_15.948508Windrover.wav,soundfiles,2024-08-27 12:28:15.948508,-58.23322246755279,-83.00036338548422,-90.32581063929516
2024-08-27 13_28_21.256610Windrover.wav,soundfiles,2024-08-27 13:28:21.256610,-57.40607165806972,-82.97223974351033,-90.17983835727435
2024-08-27 14_28_15.326687Windrover.wav,soundfiles,2024-08-27 14:28:15.326687,-60.36111035797339,-85.01709476428786,-90.09273311322822
2024-08-27 15_28_35.634103Windrover.wav,soundfiles,2024-08-27 15:28:35.634103,-57.7816121369436,-82.78403406185376,-99.46008199316118
2024-08-27 16_28_30.487057Windrover.wav,soundfiles,2024-08-27 16:28:30.487057,-57.67385299284065,-83.09531661066973,-99.72183764433095
2024-08-27 17_28_19.156466Windrover.wav,soundfiles,2024-08-27 17:28:19.156466,-64.24699745973784,-85.51349318269502,-90.01606743216553
2024-08-27 20_28_47.299362Windrover.wav,soundfiles,2024-08-27 20:28:47.299362,-57.18851575000247,-82.04639521529741,-90.49048413004996
2024-08-27 21_28_13.348722Windrover.wav,soundfiles,2024-08-27 21:28:13.348722,-58.00764503099874,-82.57556975540119,-100.51047013670866
2024-08-27 22_28_46.677064Windrover.wav,soundfiles,2024-08-27 22:28:46.677064,-58.334470597824264,-82.13648574164134,-90.12274622357111
2024-08-27 23_28_13.053739Windrover.wav,soundfiles,2024-08-27 23:28:13.053739,-59.18726566498642,-83.02107638820245,-100.22458582325268
2024-08-28 00_28_12.108551Windrover.wav,soundfiles,2024-08-28 00:28:12.108551,-60.077819642277284,-84.55307704161098,-100.35164192299995
2024-08-28 01_28_12.781624Windrover.wav,soundfiles,2024-08-28 01:28:12.781624,-63.912733024838545,-87.23179271626577,-100.64349187301775
2024-08-28 03_28_12.977838Windrover.wav,soundfiles,2024-08-28 03:28:12.977838,-62.38788501997391,-85.90477857096339,-100.54055067520964
2024-08-28 04_28_18.066183Windrover.wav,soundfiles,2024-08-28 04:28:18.066183,-62.67270818049163,-86.32262099576997,-100.56393478873068
2024-08-28 05_28_43.914863Windrover.wav,soundfiles,2024-08-28 05:28:43.914863,-61.50555204250178,-84.92624402464793,-100.47819332207824
2024-08-28 06_28_11.292038Windrover.wav,soundfiles,2024-08-28 06:28:11.292038,-59.61043348574357,-83.04394673593225,-99.49223078422344
2024-08-28 07_28_15.677087Windrover.wav,soundfiles,2024-08-28 07:28:15.677087,-83.52964281495304,-95.37927237138119,-99.25559108582549
2024-08-28 08_28_10.843379Windrover.wav,soundfiles,2024-08-28 08:28:10.843379,-80.53069289622962,-95.0680259272724,-97.93598496698715
2024-08-28 09_28_09.726036Windrover.wav,soundfiles,2024-08-28 09:28:09.726036,-71.4917329807178,-91.86838313848764,-97.85031725277878
2024-08-28 10_28_10.471906Windrover.wav,soundfiles,2024-08-28 10:28:10.471906,-65.55426666871277,-88.01796985110221,-97.9300245696514
2024-08-28 11_28_09.366204Windrover.wav,soundfiles,2024-08-28 11:28:09.366204,-66.87000256184545,-88.44425769174813,-98.57145269931878
2024-08-28 12_28_14.317173Windrover.wav,soundfiles,2024-08-28 12:28:14.317173,-70.1974336802188,-87.78307924660555,-90.14462242186178
2024-08-28 13_28_45.200878Windrover.wav,soundfiles,2024-08-28 13:28:45.200878,-72.00805424572253,-91.24759457764577,-99.62479098388222
2024-08-28 14_28_09.862912Windrover.wav,soundfiles,2024-08-28 14:28:09.862912,-61.50821529343487,-85.0723813377583,-99.51313137369127
2024-08-28 15_28_14.447319Windrover.wav,soundfiles,2024-08-28 15:28:14.447319,-70.2124047275556,-91.23787926226045,-99.82080799474183
2024-08-28 16_28_14.381745Windrover.wav,soundfiles,2024-08-28 16:28:14.381745,-69.23320474668044,-91.24515671889172,-99.79430337421411
2024-08-28 17_28_14.204318Windrover.wav,soundfiles,2024-08-28 17:28:14.204318,-58.21638164595135,-83.90534889048637,-99.68142167583386
2024-08-28 18_28_14.286908Windrover.wav,soundfiles,2024-08-28 18:28:14.286908,-60.39103985884441,-84.8206324868218,-99.93887581846501
2024-08-28 19_28_08.770564Windrover.wav,soundfiles,2024-08-28 19:28:08.770564,-59.44344447359928,-82.06693759023771,-90.23674097348213
2024-08-28 20_28_41.277631Windrover.wav,soundfiles,2024-08-28 20:28:41.277631,-69.53129254152775,-91.64384964917845,-100.82819766790045
2024-08-28 21_28_12.781540Windrover.wav,soundfiles,2024-08-28 21:28:12.781540,-63.604491560859636,-87.13024875163609,-100.63369994637506
2024-08-28 22_28_07.753352Windrover.wav,soundfiles,2024-08-28 22:28:07.753352,-61.73359899382103,-84.19453671102055,-90.20009874662048
2024-08-28 23_28_07.007383Windrover.wav,soundfiles,2024-08-28 23:28:07.007383,-63.882813960053085,-87.12525375686154,-100.53603810596653
2024-08-29 00_28_08.172891Windrover.wav,soundfiles,2024-08-29 00:28:08.172891,-66.5238505165476,-89.60558253686139,-100.73472201652254
2024-08-29 01_28_12.183181Windrover.wav,soundfiles,2024-08-29 01:28:12.183181,-64.10646360175463,-87.24408603158165,-100.63994990073274
2024-08-29 02_28_39.427806Windrover.wav,soundfiles,2024-08-29 02:28:39.427806,-73.95419997994581,-88.5160438339602,-90.19022295573946
2024-08-29 04_28_39.031571Windrover.wav,soundfiles,2024-08-29 04:28:39.031571,-73.29065206124424,-93.50378660247144,-100.79012881514376
2024-08-29 05_28_10.840966Windrover.wav,soundfiles,2024-08-29 05:28:10.840966,-70.23289786275652,-91.8357609867553,-100.54691579520915
2024-08-29 06_28_06.580847Windrover.wav,soundfiles,2024-08-29 06:28:06.580847,-69.9082818083559,-91.36783611216244,-99.75953083200393
2024-08-29 07_28_05.717621Windrover.wav,soundfiles,2024-08-29 07:28:05.717621,-70.97493526987037,-91.8246185400061,-98.60218801419722
2024-08-29 08_28_37.883043Windrover.wav,soundfiles,2024-08-29 08:28:37.883043,-74.21988384675691,-93.63313857663573,-97.75886582114882
2024-08-29 09_28_05.117735Windrover.wav,soundfiles,2024-08-29 09:28:05.117735,-67.5849406137414,-87.39629362529516,-89.78806487857177
2024-08-29 10_28_09.928527Windrover.wav,soundfiles,2024-08-29 10:28:09.928527,-63.23718761894589,-87.89544966326324,-97.81862064429069
2024-08-29 11_28_04.960358Windrover.wav,soundfiles,2024-08-29 11:28:04.960358,-65.07507729808113,-86.72194898842636,-98.40821593678587
2024-08-29 12_28_04.530250Windrover.wav,soundfiles,2024-08-29 12:28:04.530250,-65.17609375035397,-85.7390280510409,-99.48534137674997
2024-08-29 13_28_04.767028Windrover.wav,soundfiles,2024-08-29 13:28:04.767028,-60.40033738821486,-82.83702707226843,-90.0035977245949
2024-08-29 14_28_09.135307Windrover.wav,soundfiles,2024-08-29 14:28:09.135307,-71.70451095293541,-91.76668927042343,-99.67817011676429
2024-08-29 15_28_34.267536Windrover.wav,soundfiles,2024-08-29 15:28:34.267536,-64.35428069069769,-89.20949168644319,-99.86524063686974
2024-08-29 16_28_04.768172Windrover.wav,soundfiles,2024-08-29 16:28:04.768172,-73.85925343668758,-92.97844176267823,-99.97950448363349
2024-08-29 17_28_03.650737Windrover.wav,soundfiles,2024-08-29 17:28:03.650737,-76.10146513058689,-92.8191524258243,-100.08774824864474
2024-08-29 18_28_03.637902Windrover.wav,soundfiles,2024-08-29 18:28:03.637902,-75.73718307644599,-94.51416551986811,-100.63173859308222
2024-08-29 19_28_02.587151Windrover.wav,soundfiles,2024-08-29 19:28:02.587151,-75.56279046613747,-96.39644755824872,-100.87437145242113
2024-08-29 21_28_02.708228Windrover.wav,soundfiles,2024-08-29 21:28:02.708228,-71.2063574042838,-93.1322317732676,-100.75380546646089
2024-08-29 22_28_02.162416Windrover.wav,soundfiles,2024-08-29 22:28:02.162416,-66.4842044257444,-87.33249862712356,-90.25154332345883
2024-08-29 23_28_07.443914Windrover.wav,soundfiles,2024-08-29 23:28:07.443914,-62.51201930182121,-85.26684728300687,-95.7610998818582
2024-08-30 00_28_06.198307Windrover.wav,soundfiles,2024-08-30 00:28:06.198307,-71.42694924938229,-92.29570803941692,-100.80834573679024
2024-08-30 01_28_01.913445Windrover.wav,soundfiles,2024-08-30 01:28:01.913445,-64.90974019590998,-88.67897375550709,-100.59106803283683
2024-08-30 02_28_00.984566Windrover.wav,soundfiles,2024-08-30 02:28:00.984566,-60.975727026269766,-84.47011786927361,-100.51762454434511
2024-08-30 03_28_06.878581Windrover.wav,soundfiles,2024-08-30 03:28:06.878581,-60.039721168286775,-83.76697821649037,-100.46343553072786
2024-08-30 04_28_01.026918Windrover.wav,soundfiles,2024-08-30 04:28:01.026918,-58.55557941953507,-82.26306835693893,-90.20426984863128
2024-08-30 05_28_00.281785Windrover.wav,soundfiles,2024-08-30 05:28:00.281785,-58.448044798225226,-82.33697851132465,-100.26094270983685
2024-08-30 06_28_05.448984Windrover.wav,soundfiles,2024-08-30 06:28:05.448984,-62.410736732663345,-86.03785898887516,-99.58396657225131
2024-08-30 07_27_59.978914Windrover.wav,soundfiles,2024-08-30 07:27:59.978914,-65.39388481039572,-88.65016633628656,-98.69205935120627
2024-08-30 08_27_59.638864Windrover.wav,soundfiles,2024-08-30 08:27:59.638864,-71.74535836203074,-91.42341305993574,-97.62764913225948
2024-08-30 09_28_31.395199Windrover.wav,soundfiles,2024-08-30 09:28:31.395199,-68.36837872146572,-90.36673525845906,-97.86300410862168
2024-08-30 10_27_59.027783Windrover.wav,soundfiles,2024-08-30 10:27:59.027783,-68.50236157842895,-90.12557926459884,-97.58075512434047
2024-08-30 11_28_04.049491Windrover.wav,soundfiles,2024-08-30 11:28:04.049491,-65.89762562862545,-87.42087700752973,-98.33741805981819
2024-08-30 12_27_58.575816Windrover.wav,soundfiles,2024-08-30 12:27:58.575816,-60.314690015794376,-87.14950007285086,-99.6211022440416
2024-08-30 13_28_30.717271Windrover.wav,soundfiles,2024-08-30 13:28:30.717271,-72.47914279648694,-91.61955687191045,-99.50216824490325
2024-08-30 14_28_03.566167Windrover.wav,soundfiles,2024-08-30 14:28:03.566167,-76.23559316596706,-92.36958933889062,-99.83122374599768
2024-08-30 15_28_03.057409Windrover.wav,soundfiles,2024-08-30 15:28:03.057409,-70.55512751879445,-90.68044235548192,-99.52615601016507
2024-08-30 16_28_06.495979Windrover.wav,soundfiles,2024-08-30 16:28:06.495979,-73.38105332959444,-92.80603151513438,-99.98624410615115
2024-08-30 17_28_13.340389Windrover.wav,soundfiles,2024-08-30 17:28:13.340389,-64.42379120749392,-87.54564574268299,-100.28664971599142
2024-08-30 19_28_34.533116Windrover.wav,soundfiles,2024-08-30 19:28:34.533116,-69.71533900840399,-88.1372944843549,-90.1233075882271
2024-08-30 20_27_56.839999Windrover.wav,soundfiles,2024-08-30 20:27:56.839999,-71.41091231110481,-92.83256788293815,-100.79661271209955
2024-08-30 21_27_57.040784Windrover.wav,soundfiles,2024-08-30 21:27:57.040784,-66.782418191212,-89.82971738248885,-100.76679060767478
2024-08-30 22_28_29.366841Windrover.wav,soundfiles,2024-08-30 22:28:29.366841,-68.83041931052654,-91.33479414109586,-100.74404306707038
2024-08-30 23_27_56.599603Windrover.wav,soundfiles,2024-08-30 23:27:56.599603,-68.38341093394772,-90.86414803017857,-100.75496265164551
2024-08-31 00_27_56.000198Windrover.wav,soundfiles,2024-08-31 00:27:56.000198,-69.72538611597493,-91.74891034455946,-100.747497425482
2024-08-31 01_28_28.496051Windrover.wav,soundfiles,2024-08-31 01:28:28.496051,-69.85016182822498,-91.39111697207201,-100.72813923635954
2024-08-31 02_28_00.991016Windrover.wav,soundfiles,2024-08-31 02:28:00.991016,-71.47723324732192,-92.35494007941267,-100.6975960357375
2024-08-31 03_28_01.353602Windrover.wav,soundfiles,2024-08-31 03:28:01.353602,-69.19939628034196,-90.90818110409295,-100.6715971950236
2024-08-31 04_28_05.491991Windrover.wav,soundfiles,2024-08-31 04:28:05.491991,-64.02928594836386,-89.04641575036055,-100.58043152867255
2024-08-31 05_27_55.178778Windrover.wav,soundfiles,2024-08-31 05:27:55.178778,-59.31104160149805,-82.59634958511397,-100.17510008329594
2024-08-31 06_28_26.985382Windrover.wav,soundfiles,2024-08-31 06:28:26.985382,-59.843579756524825,-83.6069965795054,-99.53447901218189
2024-08-31 07_27_58.981163Windrover.wav,soundfiles,2024-08-31 07:27:58.981163,-57.778695100466855,-82.9612969367187,-98.38218819201165
2024-08-31 08_27_59.273285Windrover.wav,soundfiles,2024-08-31 08:27:59.273285,-57.607736517516564,-81.66680750639759,-97.12601125019302
2024-08-31 09_27_54.200331Windrover.wav,soundfiles,2024-08-31 09:27:54.200331,-58.26680053267803,-81.64391606217646,-89.73010265606905
2024-08-31 10_27_58.564020Windrover.wav,soundfiles,2024-08-31 10:27:58.564020,-59.074822090795024,-83.04652684226727,-97.74743577765145
2024-08-31 11_27_53.496421Windrover.wav,soundfiles,2024-08-31 11:27:53.496421,-62.42678366523569,-87.33674575629563,-98.25777977394665
2024-08-31 12_27_54.110168Windrover.wav,soundfiles,2024-08-31 12:27:54.110168,-71.7000348802534,-90.78086424245711,-99.27498520731885
2024-08-31 13_27_59.293141Windrover.wav,soundfiles,2024-08-31 13:27:59.293141,-57.679333590359086,-80.79372260311878,-99.5524260258465
2024-08-31 14_27_52.958260Windrover.wav,soundfiles,2024-08-31 14:27:52.958260,-62.599459227895466,-85.684048688869,-99.0711642360961
2024-08-31 15_27_58.003575Windrover.wav,soundfiles,2024-08-31 15:27:58.003575,-57.40398722958831,-84.73481873965983,-99.65936680020266
2024-08-31 16_27_57.816676Windrover.wav,soundfiles,2024-08-31 16:27:57.816676,-58.108534306618154,-83.36998547764435,-99.56174773166728
2024-08-31 18_27_51.504980Windrover.wav,soundfiles,2024-08-31 18:27:51.504980,-58.44332118160922,-82.33776856874246,-99.69100856665537
2024-08-31 19_27_56.665977Windrover.wav,soundfiles,2024-08-31 19:27:56.665977,-58.06696416517418,-83.77640358097852,-100.49795640402317
2024-08-31 20_28_29.275803Windrover.wav,soundfiles,2024-08-31 20:28:29.275803,-58.94596848382429,-83.3793582262206,-100.34470856412737
2024-08-31 21_27_56.150328Windrover.wav,soundfiles,2024-08-31 21:27:56.150328,-68.79824662976515,-90.82817395748614,-100.59814947835308
2024-08-31 22_27_51.166225Windrover.wav,soundfiles,2024-08-31 22:27:51.166225,-60.690250301420065,-83.1833991483569,-90.15325829153099
2024-08-31 23_27_50.940292Windrover.wav,soundfiles,2024-08-31 23:27:50.940292,-60.47428240500595,-84.96902614883481,-99.04745010437273
2024-09-01 00_27_50.565367Windrover.wav,soundfiles,2024-09-01 00:27:50.565367,-61.04420147576193,-85.98349659110377,-100.1899351547258
2024-09-01 01_27_50.988231Windrover.wav,soundfiles,2024-09-01 01:27:50.988231,-62.97872584430663,-86.83973764016707,-100.60425358129746
2024-09-01 02_27_55.412243Windrover.wav,soundfiles,2024-09-01 02:27:55.412243,-63.261572774221555,-85.24319098934241,-90.1761756678856
2024-09-01 03_27_59.486235Windrover.wav,soundfiles,2024-09-01 03:27:59.486235,-68.15003913789862,-91.11028707613394,-100.5753701147921
2024-09-01 04_27_49.195171Windrover.wav,soundfiles,2024-09-01 04:27:49.195171,-69.94646065723136,-91.49549358512272,-100.70325815581727
2024-09-01 05_27_49.468595Windrover.wav,soundfiles,2024-09-01 05:27:49.468595,-63.44531833376919,-87.00758430780562,-100.6005606436333
2024-09-01 06_27_49.485033Windrover.wav,soundfiles,2024-09-01 06:27:49.485033,-63.95683322096499,-85.23871951866333,-90.06775896904706
2024-09-01 07_27_56.073467Windrover.wav,soundfiles,2024-09-01 07:27:56.073467,-56.74066572213754,-82.06957554738908,-99.1534988480902
